2020/01/11, 306954.1569541568
2020/01/12, 253535.35353535338
2020/01/13, 235081.58508158493
2020/01/14, 224397.82439782418
2020/01/15, 241880.3418803417
2020/01/16, 245765.3457653456
2020/01/17, 264219.11421911407
2020/01/18, 315695.4156954156
2020/01/19, 303069.1530691529
2020/01/20, 340947.94094794086
2020/01/21, 440986.7909867909
2020/01/22, 483721.83372183365
2020/01/23, 454584.3045843045
2020/01/24, 159324.00932400918
2020/01/25, 55400.15540015523
